################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.1151710241709356E+00 a       531     0    45     1     3
 -2.4240527563426554E+01 a       532     0    45     1     4
 -5.8751700506802031E+01 a       533     0    45     1     5
 -2.9563649803555855E+01 a       534     0    45     1     6
  1.1429618405196951E+01 a       535     0    45     1     7
 -1.5170450836430934E+01 a       536     0    45     1     8
  1.7440056537360871E+01 a       537     0    45     1     9
  5.6955200281529308E+00 a       538     0    45     1    10
  1.1990636992356022E+01 a       539     0    45     1    11
 -8.2117007557468291E+00 a       540     0    45     1    12
 -7.4359560697840124E+01 a       541     0    46     1     1
  1.6278835511467626E+01 a       542     0    46     1     2
 -3.5346658889556927E+01 a       543     0    46     1     3
 -7.5584517258934241E+01 a       544     0    46     1     4
 -1.6319302623631689E+01 a       545     0    46     1     5
  2.5994461773625623E+01 a       546     0    46     1     6
 -1.1259732052238112E+01 a       547     0    46     1     7
 -8.4093251008171279E+00 a       548     0    46     1     8
  2.2266177498170325E+01 a       549     0    46     1     9
  1.8643765384958730E+01 a       550     0    46     1    10
 -1.6269525006173694E+01 a       551     0    46     1    11
  1.2244356323787557E+01 a       552     0    46     1    12
 -4.7592670440421109E+01 a       553     0    47     1     1
  1.5100409060646413E+01 a       554     0    47     1     2
 -3.0543601172049801E+01 a       555     0    47     1     3
  6.8892674620469833E+01 a       556     0    47     1     4
  4.9094041132586170E+01 a       557     0    47     1     5
 -2.7499876778259562E+01 a       558     0    47     1     6
 -3.0478910351860535E+00 a       559     0    47     1     7
 -1.0549347341823487E+00 a       560     0    47     1     8
 -6.2949862797655447E+00 a       561     0    47     1     9
  5.6067419913357615E+00 a       562     0    47     1    10
 -9.2122264611263169E+00 a       563     0    47     1    11
  9.5256767780520075E+00 a       564     0    47     1    12
 -6.9915394485735760E+01 a       565     0    48     1     1
  2.5823646027373830E+01 a       566     0    48     1     2
  2.8552380502484933E+01 a       567     0    48     1     3
 -1.6696101996420630E+01 a       568     0    48     1     4
  5.4654352592969786E+01 a       569     0    48     1     5
  2.7538577833628853E+01 a       570     0    48     1     6
 -1.4228608280061947E+00 a       571     0    48     1     7
 -1.5570919889976871E+01 a       572     0    48     1     8
 -2.6752812076702210E+00 a       573     0    48     1     9
  8.6439910042164314E+00 a       574     0    48     1    10
 -3.5949755380570751E+00 a       575     0    48     1    11
 -9.6735847796494068E-01 a       576     0    48     1    12
 -2.7077144919572607E+01 a       577     0    49     1     1
  4.1062842392885102E+01 a       578     0    49     1     2
  2.2592775910900386E+01 a       579     0    49     1     3
  2.1140740102813595E+01 a       580     0    49     1     4
  7.1858177778292614E+01 a       581     0    49     1     5
 -2.4327056916628624E+01 a       582     0    49     1     6
  9.3987215556653450E+00 a       583     0    49     1     7
  3.7697175601478352E+00 a       584     0    49     1     8
  2.3132085919031372E+01 a       585     0    49     1     9
 -4.3200105808848288E-01 a       586     0    49     1    10
  3.1968086083575722E+00 a       587     0    49     1    11
  1.8062699100192013E+01 a       588     0    49     1    12
 -3.7280378742415792E+01 a       589     0    50     1     1
 -6.3442095712583182E+01 a       590     0    50     1     2
 -5.0620487410308073E+01 a       591     0    50     1     3
 -7.1899370723423743E+01 a       592     0    50     1     4
  6.4045303852352220E+01 a       593     0    50     1     5
 -2.2116073095863538E+01 a       594     0    50     1     6
  2.8593562353283706E+00 a       595     0    50     1     7
  1.6965964564574518E+00 a       596     0    50     1     8
  1.3159284264783128E+01 a       597     0    50     1     9
  1.2763480943768473E+00 a       598     0    50     1    10
  5.1136437955776533E+00 a       599     0    50     1    11
  1.1712218707053406E+01 a       600     0    50     1    12
 -4.0487495189436125E+01 a       601     0    51     1     1
  9.2781469112076223E+01 a       602     0    51     1     2
  6.5780354027145975E+01 a       603     0    51     1     3
  7.7167978991938199E+01 a       604     0    51     1     4
  4.7817245506747362E+01 a       605     0    51     1     5
  4.2594888019459646E+01 a       606     0    51     1     6
 -3.6545498059039581E+00 a       607     0    51     1     7
 -9.9110619878213715E+00 a       608     0    51     1     8
  2.7488361370390693E+00 a       609     0    51     1     9
  1.2789097542038959E+01 a       610     0    51     1    10
 -2.6770353981192581E+00 a       611     0    51     1    11
  1.4680641229566632E+01 a       612     0    51     1    12
  2.1927084153878415E+01 a       613     0    52     1     1
  6.4524868799953936E+01 a       614     0    52     1     2
  3.4129277804062276E+01 a       615     0    52     1     3
  3.5823776726164951E+01 a       616     0    52     1     4
 -2.2973995588863065E+01 a       617     0    52     1     5
 -5.8383414700554495E+00 a       618     0    52     1     6
 -3.2945747022400216E+00 a       619     0    52     1     7
  7.1522442666876849E+00 a       620     0    52     1     8
  1.2681535923298195E+01 a       621     0    52     1     9
 -8.2767786818692333E+00 a       622     0    52     1    10
 -1.2576011292282946E+01 a       623     0    52     1    11
  2.3615848494207352E+00 a       624     0    52     1    12
  4.1666140388163821E+00 a       625     0    53     1     1
  7.8662996310635975E+01 a       626     0    53     1     2
 -2.5964941326192150E+01 a       627     0    53     1     3
  9.0827274846241480E+01 a       628     0    53     1     4
 -4.9837431242109247E+01 a       629     0    53     1     5
  7.0663718596272744E+01 a       630     0    53     1     6
 -9.0784476006637700E+00 a       631     0    53     1     7
  5.6991028082778961E+00 a       632     0    53     1     8
 -1.1987551053236528E+01 a       633     0    53     1     9
  3.9695415372015987E+00 a       634     0    53     1    10
 -1.6191573987180892E+01 a       635     0    53     1    11
  2.6163004296774446E+00 a       636     0    53     1    12
  2.0358059782048269E+01 a       637     0    54     1     1
 -2.8452613324180195E+01 a       638     0    54     1     2
  2.4904401164124433E+01 a       639     0    54     1     3
 -1.6583125461712527E+01 a       640     0    54     1     4
 -5.4766683398406173E+01 a       641     0    54     1     5
  1.2111994575807296E+01 a       642     0    54     1     6
 -2.7753005317363790E+01 a       643     0    54     1     7
  6.2956948179217740E+00 a       644     0    54     1     8
  3.7032707888115874E+00 a       645     0    54     1     9
  1.1379327913179011E+00 a       646     0    54     1    10
 -1.6331775808327510E+01 a       647     0    54     1    11
 -1.0878737183905061E+00 a       648     0    54     1    12
  6.3056435252234797E+00 a       649     0    55     1     1
  3.2103407450490892E+01 a       650     0    55     1     2
  2.6875282485697511E+01 a       651     0    55     1     3
  1.2053905329790985E+02 a       652     0    55     1     4
 -6.1481407493979106E+01 a       653     0    55     1     5
 -4.8289683247000781E+00 a       654     0    55     1     6
  1.9519356875542206E+00 a       655     0    55     1     7
 -5.3259502503687441E+00 a       656     0    55     1     8
 -1.4069688466773474E+01 a       657     0    55     1     9
  2.4921551679230944E+00 a       658     0    55     1    10
 -1.5994356617244017E+01 a       659     0    55     1    11
  2.0826307503224899E+00 a       660     0    55     1    12
  1.6574406764936139E+01 a       661     0    56     1     1
  4.7711706146782532E+01 a       662     0    56     1     2
  5.6718188674980809E+01 a       663     0    56     1     3
 -1.3555214676739997E+01 a       664     0    56     1     4
 -5.6839437608090883E+01 a       665     0    56     1     5
  9.7396029652381557E+00 a       666     0    56     1     6
 -3.3758882079883210E+00 a       667     0    56     1     7
  8.6911983930820149E+00 a       668     0    56     1     8
 -2.5897170929279607E+00 a       669     0    56     1     9
  2.5626731469131903E+00 a       670     0    56     1    10
 -9.7784087654280292E+00 a       671     0    56     1    11
 -8.3628427687101627E+00 a       672     0    56     1    12
  1.3291427351997134E+01 a       673     0    57     1     1
  5.8635797348534922E+01 a       674     0    57     1     2
  4.2804868323048815E+01 a       675     0    57     1     3
  8.7479539757304039E+00 a       676     0    57     1     4
 -5.4844899834857507E+01 a       677     0    57     1     5
  8.2025445636109467E+01 a       678     0    57     1     6
 -9.3957592711415163E+00 a       679     0    57     1     7
  5.9772146204485255E-01 a       680     0    57     1     8
 -3.3120369945017547E+00 a       681     0    57     1     9
 -4.3147598098315267E+00 a       682     0    57     1    10
  9.8420126653020521E+00 a       683     0    57     1    11
 -1.2432181471688029E+01 a       684     0    57     1    12
 -5.3169228819139420E+01 a       685     0    58     1     1
  3.3803726350105812E+01 a       686     0    58     1     2
  5.1556299719799362E+01 a       687     0    58     1     3
 -4.9597006805547068E+01 a       688     0    58     1     4
 -2.1556967531725061E+01 a       689     0    58     1     5
 -1.5025716637278921E+00 a       690     0    58     1     6
 -3.4638620606732701E+01 a       691     0    58     1     7
  1.9437638464971272E+00 a       692     0    58     1     8
 -8.6707500410966105E+00 a       693     0    58     1     9
 -1.4752899674141609E+01 a       694     0    58     1    10
 -1.0738260174463610E-02 a       695     0    58     1    11
  1.3827464463468502E+01 a       696     0    58     1    12
 -2.8888453390994403E+01 a       697     0    59     1     1
 -1.2552792653552761E+01 a       698     0    59     1     2
 -2.6176504162160686E+01 a       699     0    59     1     3
  3.9184576142192043E+01 a       700     0    59     1     4
  1.5568905196273558E+01 a       701     0    59     1     5
 -3.0412985893065063E+01 a       702     0    59     1     6
 -2.2086903224122874E+01 a       703     0    59     1     7
 -4.1791153354195982E+00 a       704     0    59     1     8
 -4.3832102264482353E+00 a       705     0    59     1     9
 -8.5391674422432988E+00 a       706     0    59     1    10
  7.6055831804632756E+00 a       707     0    59     1    11
 -1.7096274453979731E+01 a       708     0    59     1    12
 -4.0554243778094666E+01 a       709     0    60     1     1
 -3.9131367424263956E+01 a       710     0    60     1     2
 -3.0141960120058253E+00 a       711     0    60     1     3
 -5.6125514774573787E+01 a       712     0    60     1     4
  3.3614759232281813E+01 a       713     0    60     1     5
  2.3059764719310405E+01 a       714     0    60     1     6
 -5.4109365595004535E+00 a       715     0    60     1     7
 -3.6452133687231663E+00 a       716     0    60     1     8
 -9.1066623274313141E+00 a       717     0    60     1     9
 -4.6512492463169037E+00 a       718     0    60     1    10
  1.9120139306780079E+01 a       719     0    60     1    11
 -1.1710828256870119E+01 a       720     0    60     1    12
 -1.1976876201532074E+01 a       721     0    61     1     1
 -7.4878635292826337E+00 a       722     0    61     1     2
 -1.7120950131839034E+01 a       723     0    61     1     3
  2.7176278380106726E+01 a       724     0    61     1     4
  3.3037658958694479E+01 a       725     0    61     1     5
 -7.9780600384153317E+01 a       726     0    61     1     6
 -1.2961916728373948E+01 a       727     0    61     1     7
 -1.4257041594646568E+01 a       728     0    61     1     8
  9.9501364679786981E+00 a       729     0    61     1     9
  5.5309194853127677E+00 a       730     0    61     1    10
  2.5969120613466803E+00 a       731     0    61     1    11
 -2.0533399412288254E+01 a       732     0    61     1    12
 -2.2936752224874908E+01 a       733     0    62     1     1
 -7.8007257614861302E+01 a       734     0    62     1     2
 -4.8991356481890158E+01 a       735     0    62     1     3
 -4.9281734463402763E+01 a       736     0    62     1     4
  4.5495829653795845E+01 a       737     0    62     1     5
 -3.2316280363537309E+01 a       738     0    62     1     6
 -6.3761605184172003E+00 a       739     0    62     1     7
 -1.7874021744607842E+00 a       740     0    62     1     8
  6.8972679950051790E+00 a       741     0    62     1     9
  2.7378593198835463E-03 a       742     0    62     1    10
  8.9001420294838649E+00 a       743     0    62     1    11
 -1.8048950944769427E+01 a       744     0    62     1    12
 -1.7047523387965274E+01 a       745     0    63     1     1
 -2.5724748502741619E+01 a       746     0    63     1     2
 -4.0395023176140150E+01 a       747     0    63     1     3
 -1.6702409281619342E+01 a       748     0    63     1     4
  4.6454941789152137E+01 a       749     0    63     1     5
  1.9740018102530268E+01 a       750     0    63     1     6
  1.5713027849867141E+00 a       751     0    63     1     7
 -4.3163432824719647E+00 a       752     0    63     1     8
  4.9480074813492632E+00 a       753     0    63     1     9
  8.3749481696780688E+00 a       754     0    63     1    10
  2.4250957628006291E+00 a       755     0    63     1    11
 -1.1071253188282251E+01 a       756     0    63     1    12
 -7.9735033374021347E+00 a       757     0    64     1     1
  1.9064782512950373E+01 a       758     0    64     1     2
  1.3948416228486975E+01 a       759     0    64     1     3
  4.4550425738174432E+01 a       760     0    64     1     4
  3.1518933608235184E+01 a       761     0    64     1     5
  6.5807133972601648E+01 a       762     0    64     1     6
  2.8238580534852822E+01 a       763     0    64     1     7
 -2.1294940482940254E+00 a       764     0    64     1     8
  1.0182749738467837E+01 a       765     0    64     1     9
  2.8647446869576779E+01 a       766     0    64     1    10
 -7.4284362863007631E+00 a       767     0    64     1    11
 -1.9756588042417661E+01 a       768     0    64     1    12
  5.5725961200093552E+00 a       769     0    65     1     1
 -2.3423839607845448E+01 a       770     0    65     1     2
  6.6959879735945037E+01 a       771     0    65     1     3
  5.1976592928869296E+00 a       772     0    65     1     4
  6.1064385026743565E+01 a       773     0    65     1     5
 -3.2998807937558512E+00 a       774     0    65     1     6
  1.5617574597351441E+01 a       775     0    65     1     7
  1.2992416445794337E+01 a       776     0    65     1     8
  2.2314874354650417E+01 a       777     0    65     1     9
  1.2932858947982703E+01 a       778     0    65     1    10
 -3.1652309908810077E+00 a       779     0    65     1    11
 -4.2561661534056023E+00 a       780     0    65     1    12
 -2.3262792265511468E+01 a       781     0    66     1     1
 -5.5475954690060767E+01 a       782     0    66     1     2
 -8.1254464106176343E+01 a       783     0    66     1     3
  4.6811015580145501E+01 a       784     0    66     1     4
  7.8876593470144030E+01 a       785     0    66     1     5
 -5.4089974016278521E+00 a       786     0    66     1     6
  3.1701111326906240E+01 a       787     0    66     1     7
  6.8632825920787690E+00 a       788     0    66     1     8
  7.9109039555816496E+00 a       789     0    66     1     9
 -1.4722481379773762E+00 a       790     0    66     1    10
  7.0935179860910438E+00 a       791     0    66     1    11
 -9.4186591588438890E+00 a       792     0    66     1    12
  1.9400690748303262E+01 a       793     0    67     1     1
  1.7881493605719122E+01 a       794     0    67     1     2
  1.3480991087128134E+01 a       795     0    67     1     3
 -1.5050768359488968E+01 a       796     0    67     1     4
  7.5556804843305471E+01 a       797     0    67     1     5
 -1.6853457567597478E+00 a       798     0    67     1     6
 -5.0763316082129011E+00 a       799     0    67     1     7
  2.4478187020748635E+01 a       800     0    67     1     8
  2.3511938500312734E+01 a       801     0    67     1     9
 -1.5422305693829368E+00 a       802     0    67     1    10
 -2.6217066825361432E+01 a       803     0    67     1    11
 -2.4002095775899277E+00 a       804     0    67     1    12
 -2.6508134506890118E+00 a       805     0    68     1     1
 -4.7392868564995936E+01 a       806     0    68     1     2
 -2.6247494202413550E+00 a       807     0    68     1     3
  3.3263954310846763E+01 a       808     0    68     1     4
  7.3962438091296903E+01 a       809     0    68     1     5
 -7.4438322517185512E+01 a       810     0    68     1     6
 -6.0779288623158900E-01 a       811     0    68     1     7
  7.0362359603388560E+00 a       812     0    68     1     8
  1.1859104113002731E+01 a       813     0    68     1     9
 -9.4792698293285280E+00 a       814     0    68     1    10
 -4.1301819416838850E+00 a       815     0    68     1    11
  7.4283069840585885E+00 a       816     0    68     1    12
 -2.4135368454339471E+01 a       817     0    69     1     1
  2.0319282975842082E+01 a       818     0    69     1     2
 -2.6980980711226142E+01 a       819     0    69     1     3
  2.8239312097279502E+01 a       820     0    69     1     4
  7.9418124212564834E+01 a       821     0    69     1     5
  4.6278146153138792E+01 a       822     0    69     1     6
  9.8719750936184543E+00 a       823     0    69     1     7
  2.1177755222862260E+01 a       824     0    69     1     8
 -2.2676148995203679E+01 a       825     0    69     1     9
 -4.1290306504655172E+00 a       826     0    69     1    10
 -1.0519187728998208E+01 a       827     0    69     1    11
  9.7809284123387989E+00 a       828     0    69     1    12
  1.0967616004046958E+02 a       829     0    70     1     1
 -6.7299041508873358E+01 a       830     0    70     1     2
 -1.2132685118364654E+00 a       831     0    70     1     3
  5.6745327638445119E+01 a       832     0    70     1     4
  2.2661920858599764E+01 a       833     0    70     1     5
 -3.9527375353743366E+01 a       834     0    70     1     6
  1.7556050188160707E+01 a       835     0    70     1     7
  1.6125946179534829E+01 a       836     0    70     1     8
  2.9655722528213593E+00 a       837     0    70     1     9
 -2.2263864962489844E+01 a       838     0    70     1    10
  1.2032965702291502E+01 a       839     0    70     1    11
 -3.3062489600789746E+00 a       840     0    70     1    12
  6.8845783373302851E+01 a       841     0    71     1     1
 -3.5309900207504420E+01 a       842     0    71     1     2
  2.0531748387577885E+01 a       843     0    71     1     3
 -1.2549882198754078E+02 a       844     0    71     1     4
 -6.3468814108253390E+01 a       845     0    71     1     5
  4.9373549051033628E+01 a       846     0    71     1     6
 -5.9445948009685701E-01 a       847     0    71     1     7
 -5.4353529311584809E+00 a       848     0    71     1     8
  3.0379415022026485E+01 a       849     0    71     1     9
 -1.1987063728301379E+01 a       850     0    71     1    10
  3.2766795726039502E+00 a       851     0    71     1    11
 -9.6607511182483670E+00 a       852     0    71     1    12
  9.7867156659973915E+01 a       853     0    72     1     1
 -1.7365409963099527E+01 a       854     0    72     1     2
 -3.6745657453011653E+01 a       855     0    72     1     3
  2.6116148320154640E+01 a       856     0    72     1     4
 -5.9326623076937047E+01 a       857     0    72     1     5
 -3.0130357002413049E+01 a       858     0    72     1     6
 -6.0376383361188832E+00 a       859     0    72     1     7
  1.6031220830545337E+01 a       860     0    72     1     8
  2.2832088119988335E+01 a       861     0    72     1     9
 -1.6455318681107627E+01 a       862     0    72     1    10
 -1.1708491233938853E+01 a       863     0    72     1    11
  7.9981964767856644E+00 a       864     0    72     1    12
  4.3172440516854465E+01 a       865     0    73     1     1
 -3.4870739013416959E+01 a       866     0    73     1     2
 -1.3154044710085254E+01 a       867     0    73     1     3
 -1.9547801455436851E+01 a       868     0    73     1     4
 -8.4456972283443392E+01 a       869     0    73     1     5
  6.7806587263628586E+01 a       870     0    73     1     6
 -7.7682203481556860E+00 a       871     0    73     1     7
 -2.0377234821365462E+01 a       872     0    73     1     8
 -6.5144892309703568E+00 a       873     0    73     1     9
 -7.9424040326414058E+00 a       874     0    73     1    10
 -3.9806524187187189E+00 a       875     0    73     1    11
 -2.3495178424042553E+01 a       876     0    73     1    12
  4.6282184020162425E+01 a       877     0    74     1     1
  1.0772107764040396E+02 a       878     0    74     1     2
  7.6323100022144416E+01 a       879     0    74     1     3
  1.3067135912675914E+02 a       880     0    74     1     4
 -6.7854311307406746E+01 a       881     0    74     1     5
  6.3094285805226207E+01 a       882     0    74     1     6
 -8.7949213799451798E+00 a       883     0    74     1     7
 -1.7176570848094585E+01 a       884     0    74     1     8
 -8.4494937941871147E+00 a       885     0    74     1     9
 -8.3072866442653321E+00 a       886     0    74     1    10
  1.5777666215994184E+00 a       887     0    74     1    11
 -1.2656276827456765E+01 a       888     0    74     1    12
  4.7393239864199913E+01 a       889     0    75     1     1
 -9.1512105077275294E+01 a       890     0    75     1     2
  4.7601766835302186E+00 a       891     0    75     1     3
 -5.8446390550640082E+01 a       892     0    75     1     4
 -3.6244287463713583E+01 a       893     0    75     1     5
 -4.6039173836177618E+01 a       894     0    75     1     6
 -6.4585236444153384E+00 a       895     0    75     1     7
  9.4614568313489122E-01 a       896     0    75     1     8
 -5.4756079519349834E+00 a       897     0    75     1     9
 -2.4041015488352269E+01 a       898     0    75     1    10
  2.4997312089087718E+00 a       899     0    75     1    11
 -1.5804430628104996E+01 a       900     0    75     1    12
 -1.8552462391279029E+01 a       901     0    76     1     1
  3.4155246512387883E+01 a       902     0    76     1     2
 -2.5536024925762348E+01 a       903     0    76     1     3
 -1.3615711335803805E+01 a       904     0    76     1     4
  4.9366351570916898E+01 a       905     0    76     1     5
  1.7721885060688336E+01 a       906     0    76     1     6
  4.1613039533877682E+01 a       907     0    76     1     7
  2.2481010683628394E-01 a       908     0    76     1     8
 -2.1354043475733711E+01 a       909     0    76     1     9
 -2.8032743684477108E+01 a       910     0    76     1    10
  2.7865067339051929E+01 a       911     0    76     1    11
  6.5133380096992530E+00 a       912     0    76     1    12
 -1.0314841302019014E+01 a       913     0    77     1     1
 -7.6764534416083720E+01 a       914     0    77     1     2
 -1.7152252771041734E+01 a       915     0    77     1     3
 -1.0125241747727149E+02 a       916     0    77     1     4
  2.6532373002027281E+01 a       917     0    77     1     5
 -6.7160714517865813E+01 a       918     0    77     1     6
  2.6539694418121563E+01 a       919     0    77     1     7
  1.9685200885762997E+00 a       920     0    77     1     8
  1.2361145970576819E+01 a       921     0    77     1     9
 -2.2129187535639122E+01 a       922     0    77     1    10
  3.8375093811631267E+00 a       923     0    77     1    11
  9.4747941159209219E+00 a       924     0    77     1    12
 -2.4472706611615287E+00 a       925     0    78     1     1
 -7.2650244141811147E+00 a       926     0    78     1     2
  7.3842200797119846E+00 a       927     0    78     1     3
 -4.2413174806197070E+01 a       928     0    78     1     4
  8.9626765137480682E+00 a       929     0    78     1     5
 -6.0188897172017974E+01 a       930     0    78     1     6
  3.4610772358499851E+01 a       931     0    78     1     7
 -4.5144125755312219E+00 a       932     0    78     1     8
 -6.8643606184687647E+00 a       933     0    78     1     9
 -1.4659324933236315E+00 a       934     0    78     1    10
 -2.2830004161823458E+00 a       935     0    78     1    11
 -1.4649878148265860E+00 a       936     0    78     1    12
 -4.5811335719552353E+01 a       937     0    79     1     1
  4.0627350951238192E+01 a       938     0    79     1     2
 -5.9189569488817227E+01 a       939     0    79     1     3
 -8.8208748770631331E+01 a       940     0    79     1     4
  9.8507390322464179E+00 a       941     0    79     1     5
  8.2528718070897398E+01 a       942     0    79     1     6
  2.7798825613884770E-01 a       943     0    79     1     7
 -4.5011590942700526E+00 a       944     0    79     1     8
 -5.0599207835322435E+00 a       945     0    79     1     9
  8.3571970697473752E+00 a       946     0    79     1    10
  2.6531789370155202E+01 a       947     0    79     1    11
  1.3927946125487933E+01 a       948     0    79     1    12
 -4.3215094760489137E+01 a       949     0    80     1     1
  3.0535617997188950E+01 a       950     0    80     1     2
  7.7392802863330104E+01 a       951     0    80     1     3
  6.2159291106693956E+01 a       952     0    80     1     4
  3.9969977679782698E+00 a       953     0    80     1     5
  6.1123523569427370E+01 a       954     0    80     1     6
  3.6273550435735338E+00 a       955     0    80     1     7
 -9.6607638178649520E+00 a       956     0    80     1     8
 -2.2646462957765038E+01 a       957     0    80     1     9
  1.7527799056928234E+01 a       958     0    80     1    10
  2.8324680759265477E+00 a       959     0    80     1    11
  2.7708570631681319E+01 a       960     0    80     1    12
 -1.8924921261658543E+01 a       961     0    81     1     1
 -6.0783917536503800E+01 a       962     0    81     1     2
  1.3599775805539700E+01 a       963     0    81     1     3
 -8.1172642851288856E+01 a       964     0    81     1     4
  3.1626198283782370E+00 a       965     0    81     1     5
 -6.0067560420559204E+01 a       966     0    81     1     6
 -6.4094987322781183E+00 a       967     0    81     1     7
 -8.2262614492354516E+00 a       968     0    81     1     8
  1.3222956509394821E+00 a       969     0    81     1     9
  1.9346955621868929E+01 a       970     0    81     1    10
  5.0568194577221712E+00 a       971     0    81     1    11
  1.0166087941018015E+01 a       972     0    81     1    12
  3.6689673346580420E+01 a       973     0    82     1     1
  8.4371851151646204E+00 a       974     0    82     1     2
 -8.2486664762802263E+01 a       975     0    82     1     3
 -2.6780313402413192E+01 a       976     0    82     1     4
  6.0313864229293577E+00 a       977     0    82     1     5
 -1.6556572353507860E+01 a       978     0    82     1     6
 -1.3509720706551301E+01 a       979     0    82     1     7
 -2.0823955164330606E+01 a       980     0    82     1     8
 -4.2002885515289485E+01 a       981     0    82     1     9
  6.5446946850763354E+01 a       982     0    82     1    10
  1.8423652353078552E+01 a       983     0    82     1    11
 -5.0493308250370575E+01 a       984     0    82     1    12
  1.5267924378471044E+01 a       985     0    83     1     1
  1.8166608368480986E+01 a       986     0    83     1     2
  2.6242030497992900E+01 a       987     0    83     1     3
 -2.2494272894361472E+01 a       988     0    83     1     4
  2.2002843288148397E+00 a       989     0    83     1     5
  1.0597725329711219E+01 a       990     0    83     1     6
 -2.5890034308082978E+01 a       991     0    83     1     7
 -1.2764355752383219E+01 a       992     0    83     1     8
 -2.1167407509359411E+01 a       993     0    83     1     9
  2.6513829750820111E+01 a       994     0    83     1    10
  1.9732744239181585E+01 a       995     0    83     1    11
 -1.0068533211686537E+01 a       996     0    83     1    12
  1.2343903372714776E+01 a       997     0    84     1     1
  8.8343417792825363E+01 a       998     0    84     1     2
  3.0038043705906457E+01 a       999     0    84     1     3
  7.3492874813251802E+01 a      1000     0    84     1     4
  6.8700911061668037E+00 a      1001     0    84     1     5
  1.3974084139796792E+01 a      1002     0    84     1     6
 -3.2564331117541627E+00 a      1003     0    84     1     7
 -1.5705244076259991E+01 a      1004     0    84     1     8
 -1.4775132266500734E+01 a      1005     0    84     1     9
  1.0790472899737930E+01 a      1006     0    84     1    10
  1.6143801707558854E+01 a      1007     0    84     1    11
 -1.1895868236442686E+00 a      1008     0    84     1    12
  1.8363808699522746E+01 a      1009     0    85     1     1
 -2.1430558459764132E+01 a      1010     0    85     1     2
 -4.5584079005017642E+01 a      1011     0    85     1     3
 -6.9179466071930335E+01 a      1012     0    85     1     4
 -2.8369380777829560E+00 a      1013     0    85     1     5
  6.2396510138919410E+01 a      1014     0    85     1     6
 -2.2187880913670845E+00 a      1015     0    85     1     7
  1.0786803934826739E+01 a      1016     0    85     1     8
  1.2094664794176385E+01 a      1017     0    85     1     9
 -2.0882978052499332E+01 a      1018     0    85     1    10
  3.3398077915574316E+00 a      1019     0    85     1    11
  1.8912987909829331E+00 a      1020     0    85     1    12
  2.6669512831949167E+01 a      1021     0    86     1     1
 -2.2812617975151149E+01 a      1022     0    86     1     2
 -1.0645453950288392E+02 a      1023     0    86     1     3
 -5.1293924323618739E+01 a      1024     0    86     1     4
 -6.6872801932891841E+00 a      1025     0    86     1     5
 -3.5471081991097698E+01 a      1026     0    86     1     6
  3.1044799978226538E+00 a      1027     0    86     1     7
 -3.6339386658706965E+00 a      1028     0    86     1     8
 -6.4883787039845728E+00 a      1029     0    86     1     9
 -1.4328323988707711E+01 a      1030     0    86     1    10
  3.1612462010117603E+01 a      1031     0    86     1    11
  1.7875496390544632E+00 a      1032     0    86     1    12
  2.1330904250720160E+01 a      1033     0    87     1     1
  2.3781358888545153E+01 a      1034     0    87     1     2
 -4.8023297147011810E+01 a      1035     0    87     1     3
  3.3859489984237428E+01 a      1036     0    87     1     4
  7.7146636809066598E+00 a      1037     0    87     1     5
 -5.2149433234454243E+01 a      1038     0    87     1     6
  2.4057199232313963E+01 a      1039     0    87     1     7
  2.8896444963616337E+00 a      1040     0    87     1     8
 -7.8116563173507059E+00 a      1041     0    87     1     9
 -2.3382660976215387E+01 a      1042     0    87     1    10
 -5.7081211370782503E+00 a      1043     0    87     1    11
  1.8853938685271267E+01 a      1044     0    87     1    12
 -1.1317602772790285E+00 b      1045     1     1
 -6.1670727157591809E-01 b      1046     1     2
 -5.8775343514388079E-01 b      1047     1     3
  1.2912105130257121E+00 b      1048     1     4
 -3.3808035649686881E+00 b      1049     1     5
 -3.5484077307350210E+00 b      1050     1     6
 -1.1767391680068777E+00 b      1051     1     7
  2.4851552822012981E+00 b      1052     1     8
 -1.0766856724657350E+00 b      1053     1     9
 -3.2506947328800917E-01 b      1054     1    10
 -2.5159504833159736E+00 b      1055     1    11
  1.6367347636158167E+00 b      1056     1    12
 -4.8458975684785039E-03 a      1057     1     1     2     1
  4.3233947973950393E+00 a      1058     1     1     2     2
  1.2191884916925311E+01 a      1059     1     1     2     3
 -7.0862263899627997E+00 a      1060     1     1     2     4
 -3.7578465912486936E-01 a      1061     1     1     2     5
  9.8160123986053929E+00 a      1062     1     1     2     6
 -5.1602716514273732E+00 a      1063     1     1     2     7
  1.2506120739524156E+00 a      1064     1     1     2     8
  6.7733839347514921E+00 a      1065     1     1     2     9
  1.0314872250901819E+00 a      1066     1     1     2    10
  3.6112456998044693E+00 a      1067     1     1     2    11
  1.1545703554324110E+01 a      1068     1     1     2    12
