################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.5112460765517888E+01 a       531     0    45     1     3
 -2.3212118938881439E+01 a       532     0    45     1     4
  1.2405439075020572E+01 a       533     0    45     1     5
 -7.6721228330543578E+00 a       534     0    45     1     6
 -1.7236708337187192E+00 a       535     0    45     1     7
  7.1139150003214038E+00 a       536     0    45     1     8
  1.9521582624536404E+00 a       537     0    45     1     9
 -1.2452951806766379E+01 a       538     0    45     1    10
 -4.7524811521062746E+00 a       539     0    45     1    11
  7.4005922012769059E+00 a       540     0    45     1    12
 -6.2869071358873988E+01 a       541     0    46     1     1
  3.1778573201381413E+01 a       542     0    46     1     2
 -5.0341181672730739E+00 a       543     0    46     1     3
  2.5523693035372343E+01 a       544     0    46     1     4
  5.7067146557132908E+01 a       545     0    46     1     5
  1.0729492574693788E+01 a       546     0    46     1     6
 -9.9549793696350601E+00 a       547     0    46     1     7
  1.3871157857960692E+00 a       548     0    46     1     8
  2.5169035720972595E+01 a       549     0    46     1     9
 -1.4993184324642687E+01 a       550     0    46     1    10
 -8.3855694122978601E+00 a       551     0    46     1    11
  3.2201720396631734E+00 a       552     0    46     1    12
 -5.5932982639205932E+01 a       553     0    47     1     1
  1.6612809953929649E+01 a       554     0    47     1     2
  1.0180382157266111E+01 a       555     0    47     1     3
  3.2857730516607838E+01 a       556     0    47     1     4
 -5.4895695931754311E+01 a       557     0    47     1     5
  8.0935788099337913E+01 a       558     0    47     1     6
  1.6073890077680200E+00 a       559     0    47     1     7
 -1.3752087636086201E+00 a       560     0    47     1     8
 -1.0571202754042184E+00 a       561     0    47     1     9
  5.1200497831898240E+00 a       562     0    47     1    10
  1.9224739840516381E+00 a       563     0    47     1    11
  5.2611790807269472E+00 a       564     0    47     1    12
 -1.0475788152512560E+02 a       565     0    48     1     1
  1.6790854874917020E+01 a       566     0    48     1     2
  1.7000543354577047E+01 a       567     0    48     1     3
  2.4160208114986688E+01 a       568     0    48     1     4
  6.4596612824126566E+01 a       569     0    48     1     5
 -1.5926225879770184E+00 a       570     0    48     1     6
  1.7165076077367008E+01 a       571     0    48     1     7
  4.1839763973153621E-01 a       572     0    48     1     8
  7.4397653698882955E+00 a       573     0    48     1     9
 -1.7056554407264057E+00 a       574     0    48     1    10
 -2.4778261650429960E+00 a       575     0    48     1    11
 -2.2230093127585424E+00 a       576     0    48     1    12
  9.2609665895138471E-02 a       577     0    49     1     1
 -1.8770378959313970E+01 a       578     0    49     1     2
  2.5404911588345488E+01 a       579     0    49     1     3
  3.1310944654858819E+01 a       580     0    49     1     4
 -1.1021335771045550E+02 a       581     0    49     1     5
 -1.2781377945237658E+01 a       582     0    49     1     6
  1.9769476510978247E+01 a       583     0    49     1     7
 -5.9861442014167325E+00 a       584     0    49     1     8
  1.1421469224347442E+00 a       585     0    49     1     9
  5.6898762285526781E+00 a       586     0    49     1    10
  4.1907140276424224E+00 a       587     0    49     1    11
  5.2782129385411656E+00 a       588     0    49     1    12
 -3.2572320925663867E+01 a       589     0    50     1     1
  1.8208243367264838E+01 a       590     0    50     1     2
  3.5348659892952128E+01 a       591     0    50     1     3
  2.5395477016837514E+01 a       592     0    50     1     4
  3.4199354311248840E+01 a       593     0    50     1     5
  7.0589411918417596E+01 a       594     0    50     1     6
  1.1983300606058506E+01 a       595     0    50     1     7
 -3.7992690908850402E+00 a       596     0    50     1     8
  1.0344613571760854E+01 a       597     0    50     1     9
 -7.9618028252306541E+00 a       598     0    50     1    10
  3.5660177371944481E+00 a       599     0    50     1    11
  5.6109537834465257E+00 a       600     0    50     1    12
  9.4441214292936504E+00 a       601     0    51     1     1
  1.5022347689100467E+01 a       602     0    51     1     2
  4.0791648761645803E+01 a       603     0    51     1     3
  2.6564019432174589E+01 a       604     0    51     1     4
  4.3645608013374101E+01 a       605     0    51     1     5
  2.8082663911988977E+01 a       606     0    51     1     6
  1.1231429632344389E+01 a       607     0    51     1     7
  9.1137679877221931E+00 a       608     0    51     1     8
 -1.9418833472924881E+00 a       609     0    51     1     9
 -9.2172236520212731E+00 a       610     0    51     1    10
  5.6022254367284816E+00 a       611     0    51     1    11
  9.0634643677448210E+00 a       612     0    51     1    12
 -2.7992111935886652E+00 a       613     0    52     1     1
 -3.5515809680458773E+01 a       614     0    52     1     2
 -3.8581555094101918E+00 a       615     0    52     1     3
 -4.9557902027367575E+01 a       616     0    52     1     4
  1.0411096896011914E+02 a       617     0    52     1     5
  1.8290848674917126E+02 a       618     0    52     1     6
  4.2443517815493257E+00 a       619     0    52     1     7
  1.5162260751908216E+00 a       620     0    52     1     8
 -1.3192378642444782E+01 a       621     0    52     1     9
 -5.6227190310486845E+00 a       622     0    52     1    10
  1.5574473519743810E+00 a       623     0    52     1    11
  1.2114816681488461E+01 a       624     0    52     1    12
 -6.4226202498619102E+01 a       625     0    53     1     1
 -2.2088951860839824E+01 a       626     0    53     1     2
 -1.1353616929525707E+01 a       627     0    53     1     3
 -4.2594812724841972E+01 a       628     0    53     1     4
  1.5337052439760530E+00 a       629     0    53     1     5
  4.9873284378340820E+01 a       630     0    53     1     6
  7.3805421913432498E+00 a       631     0    53     1     7
  1.1774237881455642E+01 a       632     0    53     1     8
  2.3714245328332719E+00 a       633     0    53     1     9
 -7.0276998238070290E+00 a       634     0    53     1    10
 -4.6525106863391228E+00 a       635     0    53     1    11
  1.2805483215098246E+00 a       636     0    53     1    12
 -2.0215356688243237E+01 a       637     0    54     1     1
  1.2789957438905679E+01 a       638     0    54     1     2
 -1.3989282359608131E+01 a       639     0    54     1     3
 -3.9115954337013960E+01 a       640     0    54     1     4
 -8.0878484533946462E+01 a       641     0    54     1     5
  7.6498486886650468E+01 a       642     0    54     1     6
  5.1227514023740284E+00 a       643     0    54     1     7
  6.0692300196292654E+00 a       644     0    54     1     8
 -2.5895241356158638E+00 a       645     0    54     1     9
 -9.2900681618601944E+00 a       646     0    54     1    10
 -1.2060150449852957E+01 a       647     0    54     1    11
  5.8704286609241478E+00 a       648     0    54     1    12
 -3.4703475774409000E+01 a       649     0    55     1     1
 -2.4341328914085839E+01 a       650     0    55     1     2
 -1.4599595550418774E+01 a       651     0    55     1     3
 -3.4980966205382593E+01 a       652     0    55     1     4
 -1.0780347589956158E+02 a       653     0    55     1     5
  2.8872197577753766E+01 a       654     0    55     1     6
  3.2035029192800160E+00 a       655     0    55     1     7
 -1.2738643371356526E-01 a       656     0    55     1     8
  1.4572828237608970E+01 a       657     0    55     1     9
 -1.5945660220252892E+01 a       658     0    55     1    10
 -1.9335872467855555E+00 a       659     0    55     1    11
 -7.6346909453936429E-01 a       660     0    55     1    12
  1.0056861593419320E+01 a       661     0    56     1     1
  2.3713135156693244E+01 a       662     0    56     1     2
 -1.9439532878142089E+01 a       663     0    56     1     3
 -3.1277884219329017E+01 a       664     0    56     1     4
 -3.6480259538258402E+01 a       665     0    56     1     5
  1.2175601912158481E+01 a       666     0    56     1     6
  6.6516967708698811E+00 a       667     0    56     1     7
  1.3672416772440481E+01 a       668     0    56     1     8
  3.0381154336764489E+00 a       669     0    56     1     9
 -9.1920390808903054E+00 a       670     0    56     1    10
 -8.6681844770899090E+00 a       671     0    56     1    11
  6.5014503396934114E+00 a       672     0    56     1    12
 -7.4713986623599823E+01 a       673     0    57     1     1
  3.9795455302855743E+01 a       674     0    57     1     2
 -2.1977677481118985E+01 a       675     0    57     1     3
 -2.7315132631025264E+01 a       676     0    57     1     4
 -7.5512536144091868E+01 a       677     0    57     1     5
 -6.3897400063277104E+01 a       678     0    57     1     6
  1.0971226504807671E+01 a       679     0    57     1     7
  5.8654991870438513E+00 a       680     0    57     1     8
  8.9874088561901966E-01 a       681     0    57     1     9
 -2.0778668727462161E+01 a       682     0    57     1    10
  5.4147274122716196E+00 a       683     0    57     1    11
  2.2060719240235191E+00 a       684     0    57     1    12
 -3.8077705309766621E+01 a       685     0    58     1     1
  2.5314043504517187E+01 a       686     0    58     1     2
  9.1465238094666077E+00 a       687     0    58     1     3
  2.5069002106159342E+01 a       688     0    58     1     4
 -6.5710304569691225E+00 a       689     0    58     1     5
  6.2467148092322162E+01 a       690     0    58     1     6
 -1.4042534070473375E+01 a       691     0    58     1     7
 -5.2508229622230171E+00 a       692     0    58     1     8
  1.2632134900042691E+00 a       693     0    58     1     9
 -5.2956415351690556E-01 a       694     0    58     1    10
 -1.6600324189101833E+01 a       695     0    58     1    11
 -5.4179444350853130E+00 a       696     0    58     1    12
 -5.8538232596806942E+01 a       697     0    59     1     1
 -3.7316568169906674E+01 a       698     0    59     1     2
  5.7419967213758172E+00 a       699     0    59     1     3
  2.8965826676579532E+01 a       700     0    59     1     4
 -5.5725107987994946E+01 a       701     0    59     1     5
  2.9817126469006642E+01 a       702     0    59     1     6
 -1.6574543290009691E+00 a       703     0    59     1     7
 -4.2343599380627177E+00 a       704     0    59     1     8
 -1.2388188821620792E+01 a       705     0    59     1     9
 -4.4139640447426682E+00 a       706     0    59     1    10
 -1.3334978391831974E+01 a       707     0    59     1    11
  1.1391535089558158E+00 a       708     0    59     1    12
  3.9601178266573420E+01 a       709     0    60     1     1
  3.6993657559361118E+01 a       710     0    60     1     2
  1.5735949138803036E+01 a       711     0    60     1     3
  2.5155695678585559E+01 a       712     0    60     1     4
 -3.4717457024333264E+01 a       713     0    60     1     5
 -6.8930075791486203E+01 a       714     0    60     1     6
  1.5417822994874613E+00 a       715     0    60     1     7
 -3.4800361986592452E+00 a       716     0    60     1     8
 -4.0436306417013528E+00 a       717     0    60     1     9
  3.7225770093517561E+00 a       718     0    60     1    10
 -1.2222632528678387E+01 a       719     0    60     1    11
 -8.1203406434440133E+00 a       720     0    60     1    12
  4.5352760454599533E+01 a       721     0    61     1     1
  1.7590197448595113E+01 a       722     0    61     1     2
  9.4830567716710483E+00 a       723     0    61     1     3
  2.8564307268208719E+01 a       724     0    61     1     4
 -7.9550176522809522E+01 a       725     0    61     1     5
 -5.0187327548591576E+01 a       726     0    61     1     6
  1.1165117027386902E+01 a       727     0    61     1     7
  8.3200255084701080E+00 a       728     0    61     1     8
 -5.4518571864364507E+00 a       729     0    61     1     9
 -7.0607318891310475E+00 a       730     0    61     1    10
 -7.7611047500248453E+00 a       731     0    61     1    11
  5.9678587381727954E+00 a       732     0    61     1    12
  7.1155528010277678E+01 a       733     0    62     1     1
  2.8375740087663539E+00 a       734     0    62     1     2
  2.0202111046581724E+01 a       735     0    62     1     3
  2.5404442991864308E+01 a       736     0    62     1     4
 -8.4577569956439600E+00 a       737     0    62     1     5
  1.0012269648114589E+01 a       738     0    62     1     6
  2.0542262109694516E+00 a       739     0    62     1     7
 -4.8961471925682805E+00 a       740     0    62     1     8
 -1.0896547910119214E+00 a       741     0    62     1     9
 -4.0543851986427928E+00 a       742     0    62     1    10
 -1.5451257744992251E+01 a       743     0    62     1    11
 -1.7876675556880981E+00 a       744     0    62     1    12
  1.0183157096563686E+01 a       745     0    63     1     1
 -6.1597997133632303E+00 a       746     0    63     1     2
  2.7138486254283734E+01 a       747     0    63     1     3
  2.7793451836974238E+01 a       748     0    63     1     4
  6.2052576663336772E+01 a       749     0    63     1     5
  3.2437468698019060E+01 a       750     0    63     1     6
 -9.5697991170031500E+00 a       751     0    63     1     7
  3.9228970664103220E+00 a       752     0    63     1     8
 -1.2538649440943773E+01 a       753     0    63     1     9
  3.4930903711619385E+00 a       754     0    63     1    10
 -1.7821593799635259E+01 a       755     0    63     1    11
  1.0178288908646218E+01 a       756     0    63     1    12
 -2.9298981262281458E+01 a       757     0    64     1     1
  1.0170828554605253E+01 a       758     0    64     1     2
  2.2295019663550939E+01 a       759     0    64     1     3
  4.9643747603741524E+01 a       760     0    64     1     4
  6.9667689951007032E+00 a       761     0    64     1     5
 -2.0842256995824400E+01 a       762     0    64     1     6
  2.1010347053366104E+01 a       763     0    64     1     7
  1.4142390567440486E+01 a       764     0    64     1     8
  2.6905304414105547E+01 a       765     0    64     1     9
  4.6720239583612653E+00 a       766     0    64     1    10
 -1.3223595459008274E+01 a       767     0    64     1    11
  5.4630901002799819E+00 a       768     0    64     1    12
 -2.4571895373390984E+01 a       769     0    65     1     1
 -1.1967170693653184E+01 a       770     0    65     1     2
  3.4205537387689034E+01 a       771     0    65     1     3
  4.5121982407001113E+01 a       772     0    65     1     4
 -3.5481087886352228E+01 a       773     0    65     1     5
 -1.7128730335111786E+01 a       774     0    65     1     6
 -9.0842117278530168E+00 a       775     0    65     1     7
 -7.4428278661048539E+00 a       776     0    65     1     8
  9.5748545894265185E+00 a       777     0    65     1     9
  3.9521515753789114E+00 a       778     0    65     1    10
 -3.1604977043732458E+00 a       779     0    65     1    11
 -8.9083086203701995E+00 a       780     0    65     1    12
  2.3065838060438974E+01 a       781     0    66     1     1
 -4.8487725307444315E+01 a       782     0    66     1     2
  3.0436474129614812E+01 a       783     0    66     1     3
  3.9281986521664535E+01 a       784     0    66     1     4
  3.8002502186237685E+01 a       785     0    66     1     5
 -7.8562901788951720E+01 a       786     0    66     1     6
  2.2062269644529655E+00 a       787     0    66     1     7
 -5.6287179813920796E+00 a       788     0    66     1     8
  1.4772120860424726E+01 a       789     0    66     1     9
  4.0486501051651276E+00 a       790     0    66     1    10
  2.8136220587058428E+01 a       791     0    66     1    11
 -2.5655544034405953E+00 a       792     0    66     1    12
 -3.0609444328702509E+00 a       793     0    67     1     1
 -6.2232224010856136E+01 a       794     0    67     1     2
  3.5168576366024823E+01 a       795     0    67     1     3
  3.8698038107763701E+01 a       796     0    67     1     4
  1.7380895801131018E+02 a       797     0    67     1     5
 -7.2821563173795212E+01 a       798     0    67     1     6
 -2.1546777824022474E+01 a       799     0    67     1     7
  2.4774918416747997E+01 a       800     0    67     1     8
 -1.7313771030096650E+01 a       801     0    67     1     9
  1.1543291041892278E+01 a       802     0    67     1    10
 -7.2400896385699962E+00 a       803     0    67     1    11
  1.1114948720545721E+00 a       804     0    67     1    12
 -8.6763723755254620E+00 a       805     0    68     1     1
 -2.1678998310587243E+01 a       806     0    68     1     2
  3.5657150497988184E+01 a       807     0    68     1     3
  3.3913523305743688E+01 a       808     0    68     1     4
  1.0851386168868724E+00 a       809     0    68     1     5
 -5.5009406522518141E+01 a       810     0    68     1     6
 -1.5305410997842884E+01 a       811     0    68     1     7
  2.3474038129235701E+00 a       812     0    68     1     8
  1.3203810814077683E+00 a       813     0    68     1     9
 -2.1111938948333080E+00 a       814     0    68     1    10
  2.9034496113315583E+01 a       815     0    68     1    11
  1.0627787927563721E+01 a       816     0    68     1    12
 -2.8535096347948024E+01 a       817     0    69     1     1
 -5.0058980105965389E+01 a       818     0    69     1     2
  3.1935337213121155E+01 a       819     0    69     1     3
  2.7164785153828692E+01 a       820     0    69     1     4
  2.2005418185258037E+01 a       821     0    69     1     5
 -9.0294320057474007E+00 a       822     0    69     1     6
 -9.7217680235437669E+00 a       823     0    69     1     7
 -6.7693717104942985E+00 a       824     0    69     1     8
  4.7666900586264385E+00 a       825     0    69     1     9
  1.7540244371685503E+01 a       826     0    69     1    10
  2.0679188637567073E+01 a       827     0    69     1    11
  8.1133466164504808E-01 a       828     0    69     1    12
  8.6455888563702317E+01 a       829     0    70     1     1
 -4.5972793693228887E+01 a       830     0    70     1     2
  1.0714566849393815E+01 a       831     0    70     1     3
 -2.2131152616386455E+01 a       832     0    70     1     4
 -1.2270955438523907E+02 a       833     0    70     1     5
 -7.5571454518056598E+01 a       834     0    70     1     6
  2.0886446090376534E+01 a       835     0    70     1     7
 -3.2923776308093720E+00 a       836     0    70     1     8
 -3.7822692554510546E+01 a       837     0    70     1     9
  1.3600835113993872E+01 a       838     0    70     1    10
  1.4615487552921911E+01 a       839     0    70     1    11
  1.4075402832170635E+01 a       840     0    70     1    12
  4.0111916055673426E+01 a       841     0    71     1     1
 -6.5303730420614528E+01 a       842     0    71     1     2
 -8.9333055197322508E+00 a       843     0    71     1     3
 -3.3722201284190028E+01 a       844     0    71     1     4
  2.7434857410189590E+01 a       845     0    71     1     5
 -6.3046384457894916E+01 a       846     0    71     1     6
  3.7637387924726720E+00 a       847     0    71     1     7
 -1.0019563017485634E+01 a       848     0    71     1     8
  5.7709700662907997E+00 a       849     0    71     1     9
 -6.9326408640080368E+00 a       850     0    71     1    10
  1.1951766420646091E+00 a       851     0    71     1    11
  1.5570109280214706E+00 a       852     0    71     1    12
  8.7170978925337351E+01 a       853     0    72     1     1
 -6.6268716082463541E+01 a       854     0    72     1     2
 -1.8510123245278553E+01 a       855     0    72     1     3
 -2.1002943843457050E+01 a       856     0    72     1     4
 -8.8078963035462522E+01 a       857     0    72     1     5
 -1.5897047460761151E+01 a       858     0    72     1     6
 -1.7243401407532406E+01 a       859     0    72     1     7
 -2.0620108002857771E+00 a       860     0    72     1     8
 -7.4928201200324427E+00 a       861     0    72     1     9
 -5.8308049618885374E+00 a       862     0    72     1    10
  6.8948558092697958E+00 a       863     0    72     1    11
  4.0318534811374072E+00 a       864     0    72     1    12
 -1.6155253717856122E+00 a       865     0    73     1     1
  6.7664165191380290E+00 a       866     0    73     1     2
 -3.2043293261139432E+01 a       867     0    73     1     3
 -3.3497264472945950E+01 a       868     0    73     1     4
  6.5676065999397522E+01 a       869     0    73     1     5
  1.1708345746984655E+02 a       870     0    73     1     6
 -1.8749532395921264E+01 a       871     0    73     1     7
 -1.3539606069679042E+01 a       872     0    73     1     8
  2.1650142693885330E+00 a       873     0    73     1     9
 -1.1596230242411123E+00 a       874     0    73     1    10
 -5.5642050839225377E+00 a       875     0    73     1    11
 -1.2185066734827650E+00 a       876     0    73     1    12
  2.2336785463450564E+01 a       877     0    74     1     1
 -2.9538422951198804E+01 a       878     0    74     1     2
 -4.6025586784070782E+01 a       879     0    74     1     3
 -2.3550986077752736E+01 a       880     0    74     1     4
 -1.1158283392300396E+02 a       881     0    74     1     5
 -1.1869358572761657E+01 a       882     0    74     1     6
 -8.6681215979537907E+00 a       883     0    74     1     7
 -3.0062180237766309E+00 a       884     0    74     1     8
 -1.0711415261100402E+01 a       885     0    74     1     9
  1.8515918750694085E+00 a       886     0    74     1    10
  6.7312555643211960E+00 a       887     0    74     1    11
 -1.5819924457085868E-01 a       888     0    74     1    12
  1.6710092888304413E+01 a       889     0    75     1     1
  2.5667880394227939E+01 a       890     0    75     1     2
 -5.1489596128997619E+01 a       891     0    75     1     3
 -2.6223711875999204E+01 a       892     0    75     1     4
 -7.7947623193672513E+01 a       893     0    75     1     5
 -3.4091976480986382E+01 a       894     0    75     1     6
 -6.0058779690309594E+00 a       895     0    75     1     7
 -1.4318888021796358E+01 a       896     0    75     1     8
  7.0960689351091721E+00 a       897     0    75     1     9
  5.5814542319527671E+00 a       898     0    75     1    10
 -6.9047624138331800E+00 a       899     0    75     1    11
 -6.4318706774127810E+00 a       900     0    75     1    12
 -2.5954450834763723E+01 a       901     0    76     1     1
  8.8048757409290470E+00 a       902     0    76     1     2
 -2.4672699100005695E+00 a       903     0    76     1     3
  1.5856501392400756E-02 a       904     0    76     1     4
 -6.9426789268142230E+01 a       905     0    76     1     5
 -3.9179812477955622E+01 a       906     0    76     1     6
  1.0437829818929858E+00 a       907     0    76     1     7
 -1.3467307625306521E+01 a       908     0    76     1     8
  2.2497709700923672E+01 a       909     0    76     1     9
  2.4107694873699721E+01 a       910     0    76     1    10
  7.2453628943697153E+00 a       911     0    76     1    11
  3.2506948931274322E+00 a       912     0    76     1    12
  2.5956517853093359E+01 a       913     0    77     1     1
  5.8297425878940681E+00 a       914     0    77     1     2
 -3.3992249073046144E+00 a       915     0    77     1     3
 -6.9883797241190431E+00 a       916     0    77     1     4
  2.9317379738240291E+01 a       917     0    77     1     5
  1.3192754158637999E+02 a       918     0    77     1     6
  1.1432351883280301E+01 a       919     0    77     1     7
  9.2356574457644811E+00 a       920     0    77     1     8
  1.6880473689776071E+01 a       921     0    77     1     9
 -7.8934040046307121E+00 a       922     0    77     1    10
  1.6418032890436045E+01 a       923     0    77     1    11
  2.3633702198746338E+01 a       924     0    77     1    12
  5.9577986571284525E+00 a       925     0    78     1     1
  2.7506303628780611E+01 a       926     0    78     1     2
 -1.7816897584444364E+00 a       927     0    78     1     3
 -4.2777078681891325E+00 a       928     0    78     1     4
  1.3490762595162783E+01 a       929     0    78     1     5
  9.7109826673403560E+01 a       930     0    78     1     6
  8.5296751402762023E+00 a       931     0    78     1     7
  1.2383073651388109E+01 a       932     0    78     1     8
  1.2727528926244309E+01 a       933     0    78     1     9
  3.1605529641356669E+00 a       934     0    78     1    10
  2.3006761274290347E-01 a       935     0    78     1    11
  1.5963585104450630E+01 a       936     0    78     1    12
 -2.3812415648161544E+01 a       937     0    79     1     1
  3.2843966632196135E+01 a       938     0    79     1     2
  3.9106316128345403E-01 a       939     0    79     1     3
 -6.8334736699655210E+00 a       940     0    79     1     4
  4.0589874985235618E+01 a       941     0    79     1     5
  1.7277571281353923E+02 a       942     0    79     1     6
  1.8869492755465256E+01 a       943     0    79     1     7
  1.5458086306726170E+01 a       944     0    79     1     8
  1.8346564158757950E+01 a       945     0    79     1     9
 -3.2492673293956589E+00 a       946     0    79     1    10
  2.8850781769728446E+01 a       947     0    79     1    11
  1.5617702248232552E+01 a       948     0    79     1    12
  4.3090024455556971E+01 a       949     0    80     1     1
  3.0305794823202317E+00 a       950     0    80     1     2
  3.5070140532052170E+00 a       951     0    80     1     3
 -5.9657566331083132E+00 a       952     0    80     1     4
  4.6750834218320250E+01 a       953     0    80     1     5
  2.1580875171236755E+01 a       954     0    80     1     6
  1.0287972321752079E+01 a       955     0    80     1     7
 -3.3253023600748994E+00 a       956     0    80     1     8
  1.7523296308919573E+01 a       957     0    80     1     9
 -8.3808746774067655E-01 a       958     0    80     1    10
  9.6015618750548370E-01 a       959     0    80     1    11
 -3.0937021532693663E+01 a       960     0    80     1    12
 -4.7472870446157096E+01 a       961     0    81     1     1
 -8.5714012098914040E+01 a       962     0    81     1     2
  9.2241085277674895E+00 a       963     0    81     1     3
 -8.8603188502844148E+00 a       964     0    81     1     4
  4.6927745293273674E+01 a       965     0    81     1     5
  6.2781804040701303E+01 a       966     0    81     1     6
  6.0349513980559299E+00 a       967     0    81     1     7
  3.4510387290807136E+00 a       968     0    81     1     8
  1.9002532342666825E+01 a       969     0    81     1     9
  2.0404150324486885E+01 a       970     0    81     1    10
 -2.2607266027030906E+01 a       971     0    81     1    11
 -1.4740905726545128E+01 a       972     0    81     1    12
  2.3533405751996521E+00 a       973     0    82     1     1
 -3.6600670763442466E+01 a       974     0    82     1     2
 -8.0406213879431903E+00 a       975     0    82     1     3
 -4.8899214887602387E+00 a       976     0    82     1     4
 -2.8352097758203462E+02 a       977     0    82     1     5
 -7.2503172123511689E+01 a       978     0    82     1     6
  1.0203381588398379E+01 a       979     0    82     1     7
 -3.4029100358715830E+01 a       980     0    82     1     8
 -1.4303675232178410E+01 a       981     0    82     1     9
 -1.4804352319831455E+01 a       982     0    82     1    10
 -1.6055296365339132E+01 a       983     0    82     1    11
 -8.9095367548067994E+00 a       984     0    82     1    12
  6.1872455109824699E+01 a       985     0    83     1     1
  4.9152978213717141E+01 a       986     0    83     1     2
  8.2199314859611210E+00 a       987     0    83     1     3
 -7.3368827208787151E+00 a       988     0    83     1     4
 -8.3757510307648566E+00 a       989     0    83     1     5
 -6.2045214439884662E+00 a       990     0    83     1     6
 -4.0799355402033060E+00 a       991     0    83     1     7
 -2.2415966482092752E+01 a       992     0    83     1     8
 -2.4759428180570893E+01 a       993     0    83     1     9
  2.0847014545360494E+01 a       994     0    83     1    10
  4.9147809624609478E+00 a       995     0    83     1    11
 -4.9009723331216319E+00 a       996     0    83     1    12
  1.2087075120920950E+01 a       997     0    84     1     1
 -4.6448758575295194E+01 a       998     0    84     1     2
 -5.8335989748022579E+00 a       999     0    84     1     3
 -8.8280524395117297E+00 a      1000     0    84     1     4
  1.3200950291809369E+02 a      1001     0    84     1     5
 -9.9303423205096859E+00 a      1002     0    84     1     6
 -5.4206795331642308E+00 a      1003     0    84     1     7
 -1.6185344421278430E+01 a      1004     0    84     1     8
 -2.1304339144842356E+01 a      1005     0    84     1     9
 -2.3528633253612790E+00 a      1006     0    84     1    10
  2.0475844236779923E+00 a      1007     0    84     1    11
  3.9309223816544947E-02 a      1008     0    84     1    12
 -2.3757089965992453E+01 a      1009     0    85     1     1
 -3.1332659419707916E+01 a      1010     0    85     1     2
  1.0333880413880934E+01 a      1011     0    85     1     3
 -1.5527875364034850E+01 a      1012     0    85     1     4
  1.7195693347508873E+02 a      1013     0    85     1     5
 -4.8354574427386645E+01 a      1014     0    85     1     6
 -1.2847169529964171E+01 a      1015     0    85     1     7
 -8.4709022876168056E+00 a      1016     0    85     1     8
 -3.4897663205917503E+01 a      1017     0    85     1     9
  3.9827137643444630E+01 a      1018     0    85     1    10
 -3.5051529299996897E-01 a      1019     0    85     1    11
 -9.1456035724431501E+00 a      1020     0    85     1    12
 -9.5538325149284944E+01 a      1021     0    86     1     1
 -2.9610658031201147E+01 a      1022     0    86     1     2
 -1.7631051198301815E+00 a      1023     0    86     1     3
 -1.3361515561199312E+01 a      1024     0    86     1     4
  1.1275898818366205E+02 a      1025     0    86     1     5
  5.7694770475327715E+01 a      1026     0    86     1     6
 -6.2419725424542900E+00 a      1027     0    86     1     7
  3.5466868364310562E+00 a      1028     0    86     1     8
 -2.3310204488573419E+01 a      1029     0    86     1     9
  2.0811478885782684E+01 a      1030     0    86     1    10
  1.6241647091543584E+01 a      1031     0    86     1    11
  1.3745395222893444E+01 a      1032     0    86     1    12
 -4.0118641230044084E+01 a      1033     0    87     1     1
 -4.9744574315872299E+01 a      1034     0    87     1     2
 -9.6426355960365093E+00 a      1035     0    87     1     3
 -1.3796899398430675E+01 a      1036     0    87     1     4
  1.5558607623805141E+01 a      1037     0    87     1     5
  4.9799733595352954E+01 a      1038     0    87     1     6
  6.5774673384771427E+00 a      1039     0    87     1     7
 -8.6555921434853289E+00 a      1040     0    87     1     8
 -3.8684119880405068E+00 a      1041     0    87     1     9
  1.4820267812238818E+01 a      1042     0    87     1    10
  1.0647629633671855E+01 a      1043     0    87     1    11
 -1.3613137829401792E+01 a      1044     0    87     1    12
  1.3058287104176971E+00 b      1045     1     1
  1.3952766517253117E+00 b      1046     1     2
  4.3865860767209464E+00 b      1047     1     3
 -4.0612516824596394E+00 b      1048     1     4
 -1.0693500841932249E+01 b      1049     1     5
 -4.5264769085549501E+00 b      1050     1     6
  1.2457003967215772E+00 b      1051     1     7
  7.5579553167403846E-01 b      1052     1     8
  4.2103944295884981E+00 b      1053     1     9
  7.9488138816169807E-01 b      1054     1    10
 -2.7225040013896509E+00 b      1055     1    11
 -8.7418428402054555E+00 b      1056     1    12
 -1.0072326723099825E+00 a      1057     1     1     2     1
  4.0612389743049100E+00 a      1058     1     1     2     2
 -8.8281523974308953E+01 a      1059     1     1     2     3
 -1.6098656911643502E+01 a      1060     1     1     2     4
  1.8677095929113158E+01 a      1061     1     1     2     5
 -1.5003952419280456E+01 a      1062     1     1     2     6
 -5.0872055123760527E+00 a      1063     1     1     2     7
  2.3045969152027617E+00 a      1064     1     1     2     8
 -4.5927005846692870E+00 a      1065     1     1     2     9
 -2.2643702363507807E+00 a      1066     1     1     2    10
 -4.2701027231820650E+00 a      1067     1     1     2    11
  2.5731810530892845E+00 a      1068     1     1     2    12
 -1.7718701312012979E+00 a      1069     1     2     2     1
